Date,Open,High,Low,Close,Adj Close,Volume
2021-03-09,1686.199951171875,1717.5,1685.199951171875,1716.5999755859375,1716.5999755859375,335
2021-03-10,1713.5999755859375,1722.9000244140625,1711.0,1721.5,1721.5,412
2021-03-11,1725.5999755859375,1737.5,1720.199951171875,1722.300048828125,1722.300048828125,18
2021-03-12,1715.9000244140625,1722.5,1699.0,1719.5,1719.5,80
2021-03-15,1729.5,1731.9000244140625,1722.800048828125,1728.9000244140625,1728.9000244140625,147
2021-03-16,1732.300048828125,1733.9000244140625,1726.0,1730.5999755859375,1730.5999755859375,729
2021-03-17,1735.300048828125,1750.0999755859375,1725.5999755859375,1726.800048828125,1726.800048828125,488
2021-03-18,1745.800048828125,1750.300048828125,1721.800048828125,1732.199951171875,1732.199951171875,138
2021-03-19,1742.199951171875,1742.199951171875,1733.5999755859375,1741.4000244140625,1741.4000244140625,13
2021-03-22,1737.800048828125,1737.800048828125,1737.800048828125,1737.800048828125,1737.800048828125,51
2021-03-23,1724.699951171875,1724.699951171875,1724.699951171875,1724.699951171875,1724.699951171875,6
2021-03-24,1727.5,1732.9000244140625,1727.5,1732.9000244140625,1732.9000244140625,26
2021-03-25,1732.699951171875,1733.199951171875,1724.5,1724.9000244140625,1724.9000244140625,15
2021-03-26,1721.300048828125,1732.199951171875,1721.300048828125,1732.199951171875,1732.199951171875,33
2021-03-29,1712.0999755859375,1712.0999755859375,1712.0999755859375,1712.0999755859375,1712.0999755859375,135457
2021-03-30,1711.0,1712.5999755859375,1676.5,1683.9000244140625,1683.9000244140625,25316
2021-03-31,1683.699951171875,1713.800048828125,1676.5,1713.800048828125,1713.800048828125,762
2021-04-01,1706.800048828125,1728.800048828125,1706.4000244140625,1726.5,1726.5,720
2021-04-05,1727.9000244140625,1729.699951171875,1721.9000244140625,1727.0,1727.0,275
2021-04-06,1726.9000244140625,1744.800048828125,1726.9000244140625,1741.5,1741.5,890
2021-04-07,1742.699951171875,1742.699951171875,1733.699951171875,1740.0999755859375,1740.0999755859375,557
2021-04-08,1736.0,1758.0,1734.5999755859375,1756.800048828125,1756.800048828125,1298
2021-04-09,1750.800048828125,1750.800048828125,1733.300048828125,1743.300048828125,1743.300048828125,484
2021-04-12,1740.800048828125,1740.800048828125,1726.699951171875,1731.199951171875,1731.199951171875,40
2021-04-13,1733.800048828125,1746.9000244140625,1722.0999755859375,1746.199951171875,1746.199951171875,367
2021-04-14,1741.300048828125,1745.9000244140625,1732.699951171875,1734.9000244140625,1734.9000244140625,1037
2021-04-15,1740.0999755859375,1767.9000244140625,1740.0999755859375,1765.4000244140625,1765.4000244140625,368
2021-04-16,1770.4000244140625,1779.5,1770.0999755859375,1779.0,1779.0,625
2021-04-19,1782.0999755859375,1788.5,1769.4000244140625,1769.4000244140625,1769.4000244140625,144
2021-04-20,1769.300048828125,1777.300048828125,1765.5,1777.300048828125,1777.300048828125,1464
2021-04-21,1783.0,1794.0999755859375,1777.699951171875,1792.300048828125,1792.300048828125,250
2021-04-22,1794.199951171875,1794.199951171875,1779.5,1781.199951171875,1781.199951171875,159
2021-04-23,1786.0999755859375,1794.5,1772.0,1777.0,1777.0,332
2021-04-26,1778.0,1779.699951171875,1770.800048828125,1779.199951171875,1779.199951171875,549
2021-04-27,1780.0,1782.0,1777.699951171875,1778.0,1778.0,117
2021-04-28,1768.199951171875,1774.0,1764.5999755859375,1773.199951171875,1773.199951171875,756
2021-04-29,1781.0,1789.0,1758.5999755859375,1768.0999755859375,1768.0999755859375,196
2021-04-30,1771.800048828125,1771.800048828125,1763.9000244140625,1767.300048828125,1767.300048828125,18
2021-05-03,1788.5,1793.0,1788.5,1791.4000244140625,1791.4000244140625,18
2021-05-04,1788.199951171875,1788.5,1774.800048828125,1775.800048828125,1775.800048828125,182
2021-05-05,1781.5,1784.0999755859375,1779.199951171875,1784.0999755859375,1784.0999755859375,57
2021-05-06,1788.9000244140625,1815.5,1787.5999755859375,1815.5,1815.5,13
2021-05-07,1842.9000244140625,1842.9000244140625,1831.0999755859375,1831.0999755859375,1831.0999755859375,2
2021-05-10,1835.5999755859375,1845.5999755859375,1835.4000244140625,1837.5,1837.5,13
2021-05-11,1837.199951171875,1838.0999755859375,1831.5999755859375,1835.9000244140625,1835.9000244140625,420
2021-05-12,1825.199951171875,1825.199951171875,1821.699951171875,1822.5999755859375,1822.5999755859375,3
2021-05-13,1814.699951171875,1826.800048828125,1814.0999755859375,1823.800048828125,1823.800048828125,100
2021-05-14,1824.5,1842.9000244140625,1824.5,1837.9000244140625,1837.9000244140625,41
2021-05-17,1849.9000244140625,1867.5,1847.199951171875,1867.5,1867.5,13
2021-05-18,1870.5,1870.5,1867.800048828125,1867.800048828125,1867.800048828125,3
2021-05-19,1866.4000244140625,1884.9000244140625,1863.5999755859375,1881.300048828125,1881.300048828125,348
2021-05-20,1865.5,1885.0,1864.800048828125,1881.800048828125,1881.800048828125,85
2021-05-21,1872.0999755859375,1876.699951171875,1872.0999755859375,1876.699951171875,1876.699951171875,5
2021-05-24,1882.0999755859375,1884.5999755859375,1882.0999755859375,1884.5999755859375,1884.5999755859375,39
2021-05-25,1882.5,1898.0999755859375,1882.5,1898.0999755859375,1898.0999755859375,56
2021-05-26,1901.300048828125,1901.300048828125,1901.300048828125,1901.300048828125,1901.300048828125,170526
2021-05-27,1896.800048828125,1903.9000244140625,1888.199951171875,1895.699951171875,1895.699951171875,35794
2021-05-28,1897.5,1905.4000244140625,1881.9000244140625,1902.5,1902.5,2415
2021-06-01,1905.0999755859375,1916.199951171875,1892.800048828125,1902.9000244140625,1902.9000244140625,640
2021-06-02,1899.199951171875,1908.800048828125,1896.0,1907.5,1907.5,1267
2021-06-03,1908.800048828125,1908.800048828125,1865.0,1871.199951171875,1871.199951171875,1021
2021-06-04,1869.300048828125,1895.5,1854.0,1889.800048828125,1889.800048828125,367
2021-06-07,1890.5,1899.699951171875,1883.199951171875,1896.800048828125,1896.800048828125,87
2021-06-08,1896.5,1902.9000244140625,1890.0,1892.199951171875,1892.199951171875,930
2021-06-09,1894.9000244140625,1897.699951171875,1889.199951171875,1893.199951171875,1893.199951171875,148
2021-06-10,1887.699951171875,1899.800048828125,1871.5,1894.199951171875,1894.199951171875,186
2021-06-11,1900.9000244140625,1902.300048828125,1875.199951171875,1877.4000244140625,1877.4000244140625,349
2021-06-14,1866.199951171875,1866.5999755859375,1846.5,1864.0,1864.0,41
2021-06-15,1866.4000244140625,1867.199951171875,1854.4000244140625,1854.5,1854.5,78
2021-06-16,1859.4000244140625,1860.0999755859375,1809.199951171875,1859.5,1859.5,117
2021-06-17,1811.800048828125,1823.300048828125,1769.5999755859375,1773.800048828125,1773.800048828125,1135
2021-06-18,1775.699951171875,1792.4000244140625,1767.9000244140625,1767.9000244140625,1767.9000244140625,354
2021-06-21,1768.800048828125,1785.199951171875,1766.800048828125,1781.800048828125,1781.800048828125,38
2021-06-22,1783.4000244140625,1786.9000244140625,1775.9000244140625,1776.300048828125,1776.300048828125,101
2021-06-23,1780.699951171875,1793.199951171875,1780.5999755859375,1782.300048828125,1782.300048828125,136
2021-06-24,1778.9000244140625,1786.4000244140625,1775.5999755859375,1775.5999755859375,1775.5999755859375,78
2021-06-25,1777.699951171875,1788.0,1775.199951171875,1776.5999755859375,1776.5999755859375,35
2021-06-28,1779.5999755859375,1779.5999755859375,1779.5999755859375,1779.5999755859375,1779.5999755859375,888
2021-06-29,1776.800048828125,1777.0999755859375,1752.0999755859375,1762.800048828125,1762.800048828125,419
2021-06-30,1761.0999755859375,1770.800048828125,1759.199951171875,1770.800048828125,1770.800048828125,51
2021-07-01,1775.699951171875,1781.199951171875,1768.800048828125,1775.9000244140625,1775.9000244140625,44
2021-07-02,1778.699951171875,1787.9000244140625,1778.300048828125,1782.5999755859375,1782.5999755859375,23
2021-07-06,1786.699951171875,1809.800048828125,1786.699951171875,1793.5,1793.5,332
2021-07-07,1798.699951171875,1808.4000244140625,1797.199951171875,1801.5,1801.5,244
2021-07-08,1797.0,1818.5,1797.0,1799.5999755859375,1799.5999755859375,148
2021-07-09,1803.5999755859375,1810.0999755859375,1798.800048828125,1810.0,1810.0,218
2021-07-12,1802.5999755859375,1805.5,1799.5,1805.5,1805.5,147
2021-07-13,1808.0999755859375,1812.0,1800.5999755859375,1809.4000244140625,1809.4000244140625,78
2021-07-14,1813.0999755859375,1829.0,1813.0999755859375,1824.300048828125,1824.300048828125,707
2021-07-15,1831.5999755859375,1833.0,1823.4000244140625,1828.4000244140625,1828.4000244140625,99
2021-07-16,1830.0999755859375,1831.4000244140625,1814.5,1814.5,1814.5,78
2021-07-19,1803.300048828125,1813.4000244140625,1803.300048828125,1808.699951171875,1808.699951171875,33
2021-07-20,1812.9000244140625,1824.0,1810.9000244140625,1810.9000244140625,1810.9000244140625,128
2021-07-21,1807.0,1807.0,1800.0,1802.9000244140625,1802.9000244140625,135
2021-07-22,1793.5999755859375,1805.0,1793.5999755859375,1805.0,1805.0,2
2021-07-23,1800.0,1801.4000244140625,1800.0,1801.4000244140625,1801.4000244140625,1
2021-07-26,1802.5,1802.5,1797.199951171875,1798.699951171875,1798.699951171875,17
2021-07-27,1803.699951171875,1803.699951171875,1799.5,1799.5,1799.5,1
2021-07-28,1799.5,1799.5,1799.5,1799.5,1799.5,209783
2021-07-29,1806.5999755859375,1832.5999755859375,1806.0999755859375,1831.199951171875,1831.199951171875,30496
2021-07-30,1828.0,1830.5,1808.9000244140625,1812.5999755859375,1812.5999755859375,3100
2021-08-02,1812.4000244140625,1818.699951171875,1804.800048828125,1818.0999755859375,1818.0999755859375,1334
2021-08-03,1812.300048828125,1813.5,1806.0,1810.0999755859375,1810.0999755859375,3341
2021-08-04,1809.300048828125,1831.300048828125,1806.300048828125,1810.5,1810.5,2860
2021-08-05,1810.800048828125,1813.699951171875,1796.0,1805.0999755859375,1805.0999755859375,588
2021-08-06,1799.800048828125,1800.0999755859375,1758.4000244140625,1760.0,1760.0,859
2021-08-09,1753.5,1753.800048828125,1692.5999755859375,1723.4000244140625,1723.4000244140625,1621
2021-08-10,1728.5999755859375,1735.199951171875,1720.0999755859375,1728.800048828125,1728.800048828125,1363
2021-08-11,1727.300048828125,1752.199951171875,1727.300048828125,1750.4000244140625,1750.4000244140625,542
2021-08-12,1749.699951171875,1752.4000244140625,1745.5,1749.0,1749.0,739
2021-08-13,1758.300048828125,1777.300048828125,1757.4000244140625,1775.199951171875,1775.199951171875,436
2021-08-16,1776.9000244140625,1787.800048828125,1771.9000244140625,1786.9000244140625,1786.9000244140625,219
2021-08-17,1787.699951171875,1794.199951171875,1780.0,1785.0,1785.0,200
2021-08-18,1787.800048828125,1791.5,1779.0,1781.5999755859375,1781.5999755859375,263
2021-08-19,1780.0,1789.300048828125,1775.5,1780.199951171875,1780.199951171875,245
2021-08-20,1784.0999755859375,1787.5,1778.199951171875,1781.0,1781.0,235
2021-08-23,1776.800048828125,1804.800048828125,1776.800048828125,1803.199951171875,1803.199951171875,32
2021-08-24,1801.0,1805.5999755859375,1801.0,1805.5999755859375,1805.5999755859375,22
2021-08-25,1792.0,1792.9000244140625,1784.0,1788.199951171875,1788.199951171875,812
2021-08-26,1787.4000244140625,1792.199951171875,1781.0,1792.199951171875,1792.199951171875,61
2021-08-27,1803.4000244140625,1816.5999755859375,1803.0999755859375,1816.5999755859375,1816.5999755859375,1219
2021-08-30,1818.199951171875,1820.300048828125,1807.800048828125,1809.0,1809.0,684
2021-08-31,1815.9000244140625,1815.9000244140625,1801.0999755859375,1815.0,1815.0,82
2021-09-01,1813.5,1815.9000244140625,1809.5,1813.0999755859375,1813.0999755859375,114
2021-09-02,1813.199951171875,1813.9000244140625,1806.800048828125,1808.699951171875,1808.699951171875,26
2021-09-03,1820.9000244140625,1833.9000244140625,1818.9000244140625,1830.9000244140625,1830.9000244140625,53
2021-09-07,1825.699951171875,1825.699951171875,1792.699951171875,1795.9000244140625,1795.9000244140625,48
2021-09-08,1781.699951171875,1790.699951171875,1781.699951171875,1790.699951171875,1790.699951171875,69
2021-09-09,1798.699951171875,1798.699951171875,1787.9000244140625,1797.4000244140625,1797.4000244140625,49
2021-09-10,1789.5999755859375,1789.5999755859375,1789.5999755859375,1789.5999755859375,1789.5999755859375,0
2021-09-13,1789.800048828125,1796.0,1784.0,1792.0,1792.0,533
2021-09-14,1791.4000244140625,1806.199951171875,1783.0,1804.699951171875,1804.699951171875,764
2021-09-15,1803.699951171875,1803.699951171875,1792.4000244140625,1792.4000244140625,1792.4000244140625,59
2021-09-16,1792.9000244140625,1792.9000244140625,1743.9000244140625,1754.5999755859375,1754.5999755859375,1645
2021-09-17,1758.800048828125,1763.0,1749.4000244140625,1749.4000244140625,1749.4000244140625,581
2021-09-20,1751.800048828125,1761.800048828125,1750.9000244140625,1761.800048828125,1761.800048828125,185
2021-09-21,1762.199951171875,1776.0,1759.0,1776.0,1776.0,106
2021-09-22,1776.699951171875,1784.300048828125,1767.0,1776.699951171875,1776.699951171875,17
2021-09-23,1766.800048828125,1766.800048828125,1738.199951171875,1747.699951171875,1747.699951171875,31
2021-09-24,1749.699951171875,1749.699951171875,1745.0,1749.699951171875,1749.699951171875,76
2021-09-27,1751.699951171875,1754.4000244140625,1747.5,1750.0,1750.0,808
2021-09-28,1739.5999755859375,1741.699951171875,1726.800048828125,1735.800048828125,1735.800048828125,15748
2021-09-29,1732.4000244140625,1744.0999755859375,1721.4000244140625,1721.5,1721.5,6634
2021-09-30,1725.5,1760.300048828125,1724.5,1755.300048828125,1755.300048828125,997
2021-10-01,1754.300048828125,1762.5999755859375,1748.5,1757.0,1757.0,2220
2021-10-04,1764.5,1768.9000244140625,1749.5,1766.199951171875,1766.199951171875,417
2021-10-05,1764.300048828125,1764.300048828125,1749.0,1759.5999755859375,1759.5999755859375,98
2021-10-06,1759.300048828125,1762.9000244140625,1744.699951171875,1760.5,1760.5,56
2021-10-07,1762.4000244140625,1762.4000244140625,1752.800048828125,1757.9000244140625,1757.9000244140625,336
2021-10-08,1757.0,1780.0,1754.199951171875,1756.300048828125,1756.300048828125,254
2021-10-11,1756.5999755859375,1757.800048828125,1752.199951171875,1754.5999755859375,1754.5999755859375,128
2021-10-12,1751.9000244140625,1768.0,1749.800048828125,1758.300048828125,1758.300048828125,139
2021-10-13,1760.800048828125,1794.5,1760.800048828125,1793.699951171875,1793.699951171875,150
2021-10-14,1792.199951171875,1799.9000244140625,1792.0,1796.699951171875,1796.699951171875,337
2021-10-15,1794.5,1795.4000244140625,1766.5999755859375,1767.199951171875,1767.199951171875,874
2021-10-18,1761.5999755859375,1770.0999755859375,1759.5,1764.800048828125,1764.800048828125,266
2021-10-19,1777.5999755859375,1785.0,1767.5,1769.699951171875,1769.699951171875,51
2021-10-20,1774.5999755859375,1785.5999755859375,1774.0,1784.0999755859375,1784.0999755859375,127
2021-10-21,1782.0,1785.699951171875,1781.0,1781.199951171875,1781.199951171875,146
2021-10-22,1787.0999755859375,1806.9000244140625,1784.0,1795.5,1795.5,532
2021-10-25,1794.300048828125,1809.0,1794.0,1806.0,1806.0,140
2021-10-26,1808.800048828125,1808.800048828125,1788.5999755859375,1792.699951171875,1792.699951171875,359
2021-10-27,1791.5,1798.0999755859375,1791.5,1797.9000244140625,1797.9000244140625,543
2021-10-28,1795.5,1807.300048828125,1795.5,1801.5999755859375,1801.5999755859375,452
2021-10-29,1793.0999755859375,1797.0,1774.5999755859375,1783.0,1783.0,583
2021-11-01,1787.5,1795.0999755859375,1786.699951171875,1795.0999755859375,1795.0999755859375,142
2021-11-02,1790.5,1795.5,1787.699951171875,1788.699951171875,1788.699951171875,213
2021-11-03,1768.0,1768.0,1761.800048828125,1763.5999755859375,1763.5999755859375,108
2021-11-04,1776.5999755859375,1798.199951171875,1776.199951171875,1793.0,1793.0,103
2021-11-05,1794.9000244140625,1817.0999755859375,1794.9000244140625,1816.4000244140625,1816.4000244140625,239
2021-11-08,1817.0,1827.4000244140625,1816.9000244140625,1827.4000244140625,1827.4000244140625,261
2021-11-09,1826.0999755859375,1832.699951171875,1820.699951171875,1830.199951171875,1830.199951171875,170
2021-11-10,1825.800048828125,1865.0,1824.9000244140625,1847.5999755859375,1847.5999755859375,795
2021-11-11,1853.9000244140625,1866.5,1853.9000244140625,1863.199951171875,1863.199951171875,292
2021-11-12,1860.800048828125,1867.9000244140625,1847.5999755859375,1867.9000244140625,1867.9000244140625,210
2021-11-15,1864.5,1866.9000244140625,1864.5,1866.0999755859375,1866.0999755859375,87
2021-11-16,1853.5999755859375,1853.5999755859375,1853.5999755859375,1853.5999755859375,1853.5999755859375,1
2021-11-17,1862.5999755859375,1869.699951171875,1862.5999755859375,1869.699951171875,1869.699951171875,2
2021-11-18,1861.0,1861.0,1861.0,1861.0,1861.0,9
2021-11-19,1851.199951171875,1851.199951171875,1851.199951171875,1851.199951171875,1851.199951171875,21
2021-11-22,1841.5999755859375,1841.5999755859375,1805.699951171875,1806.0,1806.0,14
2021-11-23,1795.5,1795.5,1783.5,1783.5,1783.5,264
2021-11-24,1793.0,1793.0,1781.4000244140625,1784.0999755859375,1784.0999755859375,188
2021-11-26,1791.0999755859375,1791.4000244140625,1785.300048828125,1785.300048828125,1785.300048828125,186800
2021-11-29,1791.699951171875,1798.9000244140625,1779.0999755859375,1782.300048828125,1782.300048828125,26926
2021-11-30,1783.9000244140625,1808.0999755859375,1768.699951171875,1773.5999755859375,1773.5999755859375,4903
2021-12-01,1774.800048828125,1790.5,1772.300048828125,1781.5999755859375,1781.5999755859375,1128
2021-12-02,1780.9000244140625,1780.9000244140625,1760.5999755859375,1760.699951171875,1760.699951171875,1557
2021-12-03,1767.5,1785.0999755859375,1766.5,1782.0,1782.0,694
2021-12-06,1780.199951171875,1783.0,1777.199951171875,1777.5,1777.5,381
2021-12-07,1779.5,1786.0999755859375,1772.300048828125,1782.5999755859375,1782.5999755859375,308
2021-12-08,1789.9000244140625,1789.9000244140625,1779.0,1783.4000244140625,1783.4000244140625,1383
2021-12-09,1783.5,1783.5,1771.800048828125,1774.5999755859375,1774.5999755859375,455
2021-12-10,1773.800048828125,1785.4000244140625,1769.0999755859375,1782.9000244140625,1782.9000244140625,545
2021-12-13,1784.4000244140625,1787.0999755859375,1783.800048828125,1786.300048828125,1786.300048828125,206
2021-12-14,1787.0,1787.0,1769.0,1770.4000244140625,1770.4000244140625,322
2021-12-15,1767.4000244140625,1778.699951171875,1753.9000244140625,1762.5999755859375,1762.5999755859375,283
2021-12-16,1781.0,1798.0999755859375,1781.0,1796.5999755859375,1796.5999755859375,21
2021-12-17,1804.0,1812.9000244140625,1803.800048828125,1803.800048828125,1803.800048828125,654
2021-12-20,1796.800048828125,1799.800048828125,1792.0,1793.699951171875,1793.699951171875,226
2021-12-21,1791.4000244140625,1796.5,1787.9000244140625,1787.9000244140625,1787.9000244140625,575
2021-12-22,1786.0,1805.199951171875,1785.5,1801.5999755859375,1801.5999755859375,567
2021-12-23,1806.0,1811.199951171875,1800.800048828125,1811.199951171875,1811.199951171875,193
2021-12-27,1810.0,1812.0999755859375,1807.0,1808.0999755859375,1808.0999755859375,150
2021-12-28,1812.0,1818.0,1805.5,1810.199951171875,1810.199951171875,146
2021-12-29,1803.199951171875,1805.0999755859375,1791.4000244140625,1805.0999755859375,1805.0999755859375,623
2021-12-30,1801.699951171875,1816.0,1796.0,1812.699951171875,1812.699951171875,306
2021-12-31,1825.0999755859375,1827.800048828125,1821.4000244140625,1827.5,1827.5,80
2022-01-03,1830.0999755859375,1830.0999755859375,1798.800048828125,1799.4000244140625,1799.4000244140625,116
2022-01-04,1800.5,1815.300048828125,1800.0,1814.0,1814.0,38
2022-01-05,1813.0999755859375,1824.5999755859375,1813.0999755859375,1824.5999755859375,1824.5999755859375,8
2022-01-06,1787.0999755859375,1791.300048828125,1787.0999755859375,1788.699951171875,1788.699951171875,30
2022-01-07,1791.800048828125,1797.0,1784.4000244140625,1797.0,1797.0,17
2022-01-10,1794.9000244140625,1798.699951171875,1790.4000244140625,1798.4000244140625,1798.4000244140625,534
2022-01-11,1803.9000244140625,1822.5,1803.0,1818.5999755859375,1818.5999755859375,743
2022-01-12,1819.0,1827.199951171875,1816.9000244140625,1827.199951171875,1827.199951171875,1547
2022-01-13,1819.800048828125,1823.0,1815.4000244140625,1821.199951171875,1821.199951171875,40
2022-01-14,1821.5,1822.0,1816.5,1816.5,1816.5,816
2022-01-18,1816.800048828125,1820.0999755859375,1812.300048828125,1812.300048828125,1812.300048828125,900
2022-01-19,1817.4000244140625,1843.0999755859375,1817.4000244140625,1843.0999755859375,1843.0999755859375,4
2022-01-20,1840.5999755859375,1843.0,1838.199951171875,1842.5,1842.5,20
2022-01-21,1838.0,1842.4000244140625,1828.9000244140625,1831.800048828125,1831.800048828125,19
2022-01-24,1837.9000244140625,1842.0999755859375,1837.9000244140625,1841.699951171875,1841.699951171875,8
2022-01-25,1843.0,1852.699951171875,1842.0,1852.699951171875,1852.699951171875,11
2022-01-26,1829.9000244140625,1829.9000244140625,1829.9000244140625,1829.9000244140625,1829.9000244140625,55
2022-01-27,1793.300048828125,1793.300048828125,1793.300048828125,1793.300048828125,1793.300048828125,196036
2022-01-28,1797.5,1798.4000244140625,1778.800048828125,1784.9000244140625,1784.9000244140625,28521
